file,backend,precision,n_qubits,n_lines,n_nonempty_lines,n_qreg_declarations,n_classical_bits,n_measure,n_barrier,n_cx,n_cz,n_cp,n_cy,n_ch,n_swap,n_ccx,n_cswap,n_2q_gates,n_3q_gates,n_x,n_y,n_z,n_h,n_s,n_sdg,n_t,n_tdg,n_rx,n_ry,n_rz,n_u1,n_u2,n_u3,n_u,n_1q_gates,n_total_gates,n_unique_edges,n_edge_repetitions,max_qubit_degree,avg_qubit_degree,qubit_degree_std,n_connected_components,crude_depth,gates_per_layer_estimate,avg_gate_span,max_gate_span,std_gate_span,entanglement_pressure,midpoint_cut_crossings,has_qft_pattern,n_qft_like_gates,has_iqft_pattern,has_grover_pattern,has_variational_pattern,n_rotation_gates,has_ghz_pattern,n_custom_gates,n_opaque_gates,ratio_2q_gates,ratio_1q_gates,gates_per_qubit,2q_gates_per_qubit,1q_gates_per_qubit,circuit_density,max_fidelity_achieved,n_thresholds_tested,threshold_runtime,min_threshold,forward_runtime
qft_indep_qiskit_48.qasm,CPU,double,48,1254,1254,1,96,48,1,0,0,1128,0,0,24,0,0,1152,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,48,1200,24,0,1,1.0,0.0,24,26.125,1.8373205741626795,24.0,47,13.844373104863458,24.0,24,1,1107,0,0,0,0,0,0,0,0.96,0.04,25.0,24.0,1.0,0.019936204146730464,1.0,1,946.4661400008481,1,1333655.798000109
qpeexact_indep_qiskit_47.qasm,CPU,single,47,1249,1249,2,46,46,1,0,0,1081,0,0,23,0,0,1104,0,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,93,1197,23,0,1,1.0,0.0,23,26.574468085106382,3.4995996797437954,23.0,45,13.2664991614216,23.48936170212766,23,1,1026,0,0,0,0,0,0,0,0.9223057644110275,0.07769423558897243,25.46808510638298,23.48936170212766,1.9787234042553192,0.020390780709674122,1.0,1,106.94971999619156,1,479678.2049999456
qpeexact_indep_qiskit_47.qasm,CPU,double,47,1249,1249,2,46,46,1,0,0,1081,0,0,23,0,0,1104,0,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,93,1197,23,0,1,1.0,0.0,23,26.574468085106382,3.4995996797437954,23.0,45,13.2664991614216,23.48936170212766,23,1,1026,0,0,0,0,0,0,0,0.9223057644110275,0.07769423558897243,25.46808510638298,23.48936170212766,1.9787234042553192,0.020390780709674122,1.0,1,238.3970999973826,1,2369931.934000051
qpeinexact_indep_qiskit_47.qasm,CPU,single,47,1249,1249,2,46,46,1,0,0,1081,0,0,23,0,0,1104,0,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,93,1197,23,0,1,1.0,0.0,23,26.574468085106382,3.4995996797437954,23.0,45,13.2664991614216,23.48936170212766,23,1,1026,0,0,0,0,0,0,0,0.9223057644110275,0.07769423558897243,25.46808510638298,23.48936170212766,1.9787234042553192,0.020390780709674122,1.0,1,107.9044799960684,1,475487.9610001808
qpeinexact_indep_qiskit_47.qasm,CPU,double,47,1249,1249,2,46,46,1,0,0,1081,0,0,23,0,0,1104,0,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,93,1197,23,0,1,1.0,0.0,23,26.574468085106382,3.4995996797437954,23.0,45,13.2664991614216,23.48936170212766,23,1,1026,0,0,0,0,0,0,0,0.9223057644110275,0.07769423558897243,25.46808510638298,23.48936170212766,1.9787234042553192,0.020390780709674122,1.0,1,215.4229799984023,1,1854815.7760000322
ae_indep_qiskit_41.qasm,CPU,single,41,1068,1068,2,41,41,1,80,0,780,0,0,0,0,0,860,0,0,0,0,40,0,0,0,0,0,0,0,0,40,40,41,161,1021,40,40,40,1.951219512195122,6.016040426661796,1,26.048780487804876,7.677902621722847,19.5,39,11.543396380615196,20.975609756097562,40,1,780,0,0,0,0,0,0,0,0.8775510204081632,0.12244897959183673,23.902439024390244,20.975609756097562,2.926829268292683,0.022380560884260527,1.0,5,3621.476340002846,16,122468.1569999666
ae_indep_qiskit_41.qasm,CPU,double,41,1068,1068,2,41,41,1,80,0,780,0,0,0,0,0,860,0,0,0,0,40,0,0,0,0,0,0,0,0,40,40,41,161,1021,40,40,40,1.951219512195122,6.016040426661796,1,26.048780487804876,7.677902621722847,19.5,39,11.543396380615196,20.975609756097562,40,1,780,0,0,0,0,0,0,0,0.8775510204081632,0.12244897959183673,23.902439024390244,20.975609756097562,2.926829268292683,0.022380560884260527,1.0,3,245.745360001456,4,103249.38600009773
qnn_indep_qiskit_23.qasm,CPU,single,23,1660,1660,1,23,23,1,1034,0,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0,0,46,0,0,46,0,0,92,1126,253,781,22,22.0,0.0,1,72.17391304347827,15.601204819277108,7.851063829787234,22,5.331475079923065,44.95652173913044,529,0,0,0,0,1,46,0,0,0,0.9182948490230906,0.08170515097690942,48.95652173913044,44.95652173913044,4.0,0.029491880565741226,0.99,6,14885.221839998849,32,433425.270000007
qnn_indep_qiskit_23.qasm,CPU,double,23,1660,1660,1,23,23,1,1034,0,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0,0,46,0,0,46,0,0,92,1126,253,781,22,22.0,0.0,1,72.17391304347827,15.601204819277108,7.851063829787234,22,5.331475079923065,44.95652173913044,529,0,0,0,0,1,46,0,0,0,0.9182948490230906,0.08170515097690942,48.95652173913044,44.95652173913044,4.0,0.029491880565741226,0.99,6,20265.999160002684,32,741017.7560002194
qftentangled_indep_qiskit_48.qasm,CPU,single,48,1301,1301,1,48,48,1,47,0,1128,0,0,24,0,0,1199,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,49,1248,71,0,3,2.9166666666666665,0.2763853991962833,1,27.104166666666668,3.541890853189854,8.774647887323944,47,13.533679619044714,24.979166666666668,25,1,1107,0,0,0,0,0,0,0,0.9607371794871795,0.03926282051282051,26.0,24.979166666666668,1.0208333333333333,0.019984627209838585,1.0,2,189.95935999555513,2,366673.9429999143
qftentangled_indep_qiskit_48.qasm,CPU,double,48,1301,1301,1,48,48,1,47,0,1128,0,0,24,0,0,1199,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,49,1248,71,0,3,2.9166666666666665,0.2763853991962833,1,27.104166666666668,3.541890853189854,8.774647887323944,47,13.533679619044714,24.979166666666668,25,1,1107,0,0,0,0,0,0,0,0.9607371794871795,0.03926282051282051,26.0,24.979166666666668,1.0208333333333333,0.019984627209838585,1.0,2,217.1593600010965,2,1256806.351999985
qft_indep_qiskit_49.qasm,CPU,single,49,1304,1304,1,98,49,1,0,0,1176,0,0,24,0,0,1200,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,49,1249,24,0,1,1.0,0.0,24,26.612244897959183,1.8412576687116564,25.0,48,13.844373104863458,24.489795918367346,24,1,1148,0,0,0,0,0,0,0,0.9607686148919136,0.03923138510808647,25.489795918367346,24.489795918367346,1.0,0.01954738950795042,1.0,1,309.2715200036764,1,280039.3140001688
qft_indep_qiskit_49.qasm,CPU,double,49,1304,1304,1,98,49,1,0,0,1176,0,0,24,0,0,1200,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,49,1249,24,0,1,1.0,0.0,24,26.612244897959183,1.8412576687116564,25.0,48,13.844373104863458,24.489795918367346,24,1,1148,0,0,0,0,0,0,0,0.9607686148919136,0.03923138510808647,25.489795918367346,24.489795918367346,1.0,0.01954738950795042,1.0,1,1061.9797999970615,1,1415739.9169998826
qpeexact_indep_qiskit_48.qasm,CPU,single,48,1299,1299,2,47,47,1,0,0,1128,0,0,23,0,0,1151,0,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,95,1246,23,0,1,1.0,0.0,23,27.0625,3.510392609699769,24.0,46,13.2664991614216,23.979166666666668,23,1,1067,0,0,0,0,0,0,0,0.9237560192616372,0.07624398073836276,25.958333333333332,23.979166666666668,1.9791666666666667,0.01998332050295099,1.0,1,113.87314000166953,1,517946.1660000379
qpeexact_indep_qiskit_48.qasm,CPU,double,48,1299,1299,2,47,47,1,0,0,1128,0,0,23,0,0,1151,0,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,95,1246,23,0,1,1.0,0.0,23,27.0625,3.510392609699769,24.0,46,13.2664991614216,23.979166666666668,23,1,1067,0,0,0,0,0,0,0,0.9237560192616372,0.07624398073836276,25.958333333333332,23.979166666666668,1.9791666666666667,0.01998332050295099,1.0,1,223.19142000051215,1,2519545.199999993
qpeinexact_indep_qiskit_48.qasm,CPU,single,48,1299,1299,2,47,47,1,0,0,1128,0,0,23,0,0,1151,0,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,95,1246,23,0,1,1.0,0.0,23,27.0625,3.510392609699769,24.0,46,13.2664991614216,23.979166666666668,23,1,1067,0,0,0,0,0,0,0,0.9237560192616372,0.07624398073836276,25.958333333333332,23.979166666666668,1.9791666666666667,0.01998332050295099,1.0,1,111.47338000009768,1,498273.91799975885
qpeinexact_indep_qiskit_48.qasm,CPU,double,48,1299,1299,2,47,47,1,0,0,1128,0,0,23,0,0,1151,0,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,95,1246,23,0,1,1.0,0.0,23,27.0625,3.510392609699769,24.0,46,13.2664991614216,23.979166666666668,23,1,1067,0,0,0,0,0,0,0,0.9237560192616372,0.07624398073836276,25.958333333333332,23.979166666666668,1.9791666666666667,0.01998332050295099,1.0,1,223.14521999796852,1,2041629.6210000291
qftentangled_indep_qiskit_49.qasm,CPU,single,49,1352,1352,1,49,49,1,48,0,1176,0,0,24,0,0,1248,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,1298,72,0,3,2.938775510204082,0.2397416351932802,1,27.591836734693878,3.551775147928994,9.0,48,13.852396503453432,25.46938775510204,25,1,1148,0,0,0,0,0,0,0,0.9614791987673343,0.03852080123266564,26.489795918367346,25.46938775510204,1.0204081632653061,0.019593044318319045,1.0,2,193.418159999419,2,388834.4460001099
qftentangled_indep_qiskit_49.qasm,CPU,double,49,1352,1352,1,49,49,1,48,0,1176,0,0,24,0,0,1248,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,1298,72,0,3,2.938775510204082,0.2397416351932802,1,27.591836734693878,3.551775147928994,9.0,48,13.852396503453432,25.46938775510204,25,1,1148,0,0,0,0,0,0,0,0.9614791987673343,0.03852080123266564,26.489795918367346,25.46938775510204,1.0204081632653061,0.019593044318319045,1.0,2,215.95994000090286,2,1376971.8389998889
ae_indep_qiskit_42.qasm,CPU,single,42,1115,1115,2,42,42,1,82,0,820,0,0,0,0,0,902,0,0,0,0,41,0,0,0,0,0,0,0,0,41,41,42,165,1067,41,41,41,1.9523809523809523,6.098213559459857,1,26.547619047619047,7.721973094170403,20.0,40,11.832159566199232,21.476190476190474,40,1,820,0,0,0,0,0,0,0,0.88,0.12,24.404761904761905,21.476190476190474,2.9285714285714284,0.021887678838351483,0.99,5,3979.860059998464,16,122734.6930000931
ae_indep_qiskit_42.qasm,CPU,double,42,1115,1115,2,42,42,1,82,0,820,0,0,0,0,0,902,0,0,0,0,41,0,0,0,0,0,0,0,0,41,41,42,165,1067,41,41,41,1.9523809523809523,6.098213559459857,1,26.547619047619047,7.721973094170403,20.0,40,11.832159566199232,21.476190476190474,40,1,820,0,0,0,0,0,0,0,0.88,0.12,24.404761904761905,21.476190476190474,2.9285714285714284,0.021887678838351483,0.995,3,264.9753400008194,4,89885.02099993639
qft_indep_qiskit_50.qasm,CPU,single,50,1356,1356,1,100,50,1,0,0,1225,0,0,25,0,0,1250,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,1300,25,0,1,1.0,0.0,25,27.12,1.8436578171091444,25.0,49,14.422205101855956,25.0,25,1,1189,0,0,0,0,0,0,0,0.9615384615384616,0.038461538461538464,26.0,25.0,1.0,0.019174041297935103,1.0,1,333.1566600012593,1,305061.938999861
qft_indep_qiskit_50.qasm,CPU,double,50,1356,1356,1,100,50,1,0,0,1225,0,0,25,0,0,1250,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,1300,25,0,1,1.0,0.0,25,27.12,1.8436578171091444,25.0,49,14.422205101855956,25.0,25,1,1189,0,0,0,0,0,0,0,0.9615384615384616,0.038461538461538464,26.0,25.0,1.0,0.019174041297935103,1.0,1,1199.800799996592,1,1434106.2880001846
qpeexact_indep_qiskit_49.qasm,CPU,single,49,1351,1351,2,48,48,1,0,0,1176,0,0,24,0,0,1200,0,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,97,1297,24,0,1,1.0,0.0,24,27.571428571428573,3.5181347150259064,24.0,47,13.844373104863458,24.489795918367346,24,1,1108,0,0,0,0,0,0,0,0.9252120277563608,0.07478797224363917,26.46938775510204,24.489795918367346,1.9795918367346939,0.0195924409734286,1.0,1,116.02114000124857,1,522369.2180000944
qpeexact_indep_qiskit_49.qasm,CPU,double,49,1351,1351,2,48,48,1,0,0,1176,0,0,24,0,0,1200,0,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,97,1297,24,0,1,1.0,0.0,24,27.571428571428573,3.5181347150259064,24.0,47,13.844373104863458,24.489795918367346,24,1,1108,0,0,0,0,0,0,0,0.9252120277563608,0.07478797224363917,26.46938775510204,24.489795918367346,1.9795918367346939,0.0195924409734286,1.0,1,223.8671400002204,1,2754287.286999752
qpeinexact_indep_qiskit_49.qasm,CPU,single,49,1351,1351,2,48,48,1,0,0,1176,0,0,24,0,0,1200,0,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,97,1297,24,0,1,1.0,0.0,24,27.571428571428573,3.5181347150259064,24.0,47,13.844373104863458,24.489795918367346,24,1,1108,0,0,0,0,0,0,0,0.9252120277563608,0.07478797224363917,26.46938775510204,24.489795918367346,1.9795918367346939,0.0195924409734286,1.0,1,117.5005599972792,1,510471.56000015093
qpeinexact_indep_qiskit_49.qasm,CPU,double,49,1351,1351,2,48,48,1,0,0,1176,0,0,24,0,0,1200,0,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,97,1297,24,0,1,1.0,0.0,24,27.571428571428573,3.5181347150259064,24.0,47,13.844373104863458,24.489795918367346,24,1,1108,0,0,0,0,0,0,0,0.9252120277563608,0.07478797224363917,26.46938775510204,24.489795918367346,1.9795918367346939,0.0195924409734286,1.0,1,232.13916000095196,1,1917751.8310002051
qftentangled_indep_qiskit_50.qasm,CPU,single,50,1405,1405,1,50,50,1,49,0,1225,0,0,25,0,0,1299,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,51,1350,74,0,3,2.92,0.2712931993250107,1,28.1,3.558718861209964,9.108108108108109,49,14.111110791574715,25.98,26,1,1189,0,0,0,0,0,0,0,0.9622222222222222,0.03777777777777778,27.0,25.98,1.02,0.019217081850533807,1.0,3,282.9572999966331,4,436501.71699991915
qftentangled_indep_qiskit_50.qasm,CPU,double,50,1405,1405,1,50,50,1,49,0,1225,0,0,25,0,0,1299,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,51,1350,74,0,3,2.92,0.2712931993250107,1,28.1,3.558718861209964,9.108108108108109,49,14.111110791574715,25.98,26,1,1189,0,0,0,0,0,0,0,0.9622222222222222,0.03777777777777778,27.0,25.98,1.02,0.019217081850533807,1.0,2,240.67204000311904,2,1367025.0049998867
qnn_indep_qiskit_24.qasm,CPU,single,24,1804,1804,1,24,24,1,1127,0,0,0,0,0,0,0,1127,0,0,0,0,0,0,0,0,0,0,48,0,0,48,0,0,96,1223,276,851,23,23.0,0.0,1,75.16666666666667,16.27050997782705,8.183673469387756,23,5.568400163707137,46.958333333333336,577,0,0,0,0,1,48,0,0,0,0.9215044971381848,0.07849550286181521,50.958333333333336,46.958333333333336,4.0,0.02824741315594974,1.0,6,17900.02935999655,32,520473.97800022736
qnn_indep_qiskit_24.qasm,CPU,double,24,1804,1804,1,24,24,1,1127,0,0,0,0,0,0,0,1127,0,0,0,0,0,0,0,0,0,0,48,0,0,48,0,0,96,1223,276,851,23,23.0,0.0,1,75.16666666666667,16.27050997782705,8.183673469387756,23,5.568400163707137,46.958333333333336,577,0,0,0,0,1,48,0,0,0,0.9215044971381848,0.07849550286181521,50.958333333333336,46.958333333333336,4.0,0.02824741315594974,1.0,6,23922.30014000088,32,839710.488000128
ae_indep_qiskit_43.qasm,CPU,single,43,1163,1163,2,43,43,1,84,0,861,0,0,0,0,0,945,0,0,0,0,42,0,0,0,0,0,0,0,0,42,42,43,169,1114,42,42,42,1.9534883720930232,6.179310898481913,1,27.046511627906977,7.764402407566638,20.5,41,12.120918557051139,21.976744186046513,42,1,861,0,0,0,0,0,0,0,0.8823529411764706,0.11764705882352941,24.906976744186046,21.976744186046513,2.9302325581395348,0.0214161450938831,1.0,5,4162.833460001275,16,133337.25499978755
ae_indep_qiskit_43.qasm,CPU,double,43,1163,1163,2,43,43,1,84,0,861,0,0,0,0,0,945,0,0,0,0,42,0,0,0,0,0,0,0,0,42,42,43,169,1114,42,42,42,1.9534883720930232,6.179310898481913,1,27.046511627906977,7.764402407566638,20.5,41,12.120918557051139,21.976744186046513,42,1,861,0,0,0,0,0,0,0,0.8823529411764706,0.11764705882352941,24.906976744186046,21.976744186046513,2.9302325581395348,0.0214161450938831,0.995,3,293.52924000122584,4,99918.06700010784
qpeexact_indep_qiskit_50.qasm,CPU,single,50,1403,1403,2,49,49,1,0,0,1225,0,0,24,0,0,1249,0,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,99,1348,24,0,1,1.0,0.0,24,28.06,3.528153955808981,25.0,48,13.844373104863458,24.98,24,1,1149,0,0,0,0,0,0,0,0.9265578635014837,0.07344213649851632,26.96,24.98,1.98,0.019215965787598006,1.0,1,119.46779999998398,1,571940.6229999731
qpeexact_indep_qiskit_50.qasm,CPU,double,50,1403,1403,2,49,49,1,0,0,1225,0,0,24,0,0,1249,0,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,99,1348,24,0,1,1.0,0.0,24,28.06,3.528153955808981,25.0,48,13.844373104863458,24.98,24,1,1149,0,0,0,0,0,0,0,0.9265578635014837,0.07344213649851632,26.96,24.98,1.98,0.019215965787598006,1.0,1,235.52375999861397,1,2727193.8860000228
qpeinexact_indep_qiskit_50.qasm,CPU,single,50,1403,1403,2,49,49,1,0,0,1225,0,0,24,0,0,1249,0,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,99,1348,24,0,1,1.0,0.0,24,28.06,3.528153955808981,25.0,48,13.844373104863458,24.98,24,1,1149,0,0,0,0,0,0,0,0.9265578635014837,0.07344213649851632,26.96,24.98,1.98,0.019215965787598006,1.0,1,118.65717999753542,1,579990.5499999295
qpeinexact_indep_qiskit_50.qasm,CPU,double,50,1403,1403,2,49,49,1,0,0,1225,0,0,24,0,0,1249,0,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,99,1348,24,0,1,1.0,0.0,24,28.06,3.528153955808981,25.0,48,13.844373104863458,24.98,24,1,1149,0,0,0,0,0,0,0,0.9265578635014837,0.07344213649851632,26.96,24.98,1.98,0.019215965787598006,1.0,1,239.73713999730535,1,2271042.919999745
ae_indep_qiskit_44.qasm,CPU,single,44,1212,1212,2,44,44,1,86,0,903,0,0,0,0,0,989,0,0,0,0,43,0,0,0,0,0,0,0,0,43,43,44,173,1162,43,43,43,1.9545454545454546,6.259373136833727,1,27.545454545454547,7.805280528052805,21.0,42,12.409673645990857,22.477272727272727,42,1,902,0,0,0,0,0,0,0,0.8846153846153846,0.11538461538461539,25.40909090909091,22.477272727272727,2.9318181818181817,0.020964596459645966,0.99,6,34970.41164000402,32,488849.5400000829
ae_indep_qiskit_44.qasm,CPU,double,44,1212,1212,2,44,44,1,86,0,903,0,0,0,0,0,989,0,0,0,0,43,0,0,0,0,0,0,0,0,43,43,44,173,1162,43,43,43,1.9545454545454546,6.259373136833727,1,27.545454545454547,7.805280528052805,21.0,42,12.409673645990857,22.477272727272727,42,1,902,0,0,0,0,0,0,0,0.8846153846153846,0.11538461538461539,25.40909090909091,22.477272727272727,2.9318181818181817,0.020964596459645966,1.0,3,306.66066000121646,4,107529.55300005851
qnn_indep_qiskit_25.qasm,CPU,single,25,1954,1954,1,25,25,1,1224,0,0,0,0,0,0,0,1224,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,100,1324,300,924,24,24.0,0.0,1,78.16,16.9396110542477,8.516339869281046,24,5.8052315544540285,48.96,625,0,0,0,0,1,50,0,0,0,0.9244712990936556,0.0755287009063444,52.96,48.96,4.0,0.027103377686796316,0.995,6,21590.506520000054,32,623231.792000006
qnn_indep_qiskit_25.qasm,CPU,double,25,1954,1954,1,25,25,1,1224,0,0,0,0,0,0,0,1224,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,100,1324,300,924,24,24.0,0.0,1,78.16,16.9396110542477,8.516339869281046,24,5.8052315544540285,48.96,625,0,0,0,0,1,50,0,0,0,0.9244712990936556,0.0755287009063444,52.96,48.96,4.0,0.027103377686796316,1.0,7,2715.800139994826,64,576711.6269998951
ae_indep_qiskit_45.qasm,CPU,single,45,1262,1262,2,45,45,1,88,0,946,0,0,0,0,0,1034,0,0,0,0,44,0,0,0,0,0,0,0,0,44,44,45,177,1211,44,44,44,1.9555555555555555,6.3384384882347655,1,28.044444444444444,7.844690966719493,21.5,43,12.698425099200294,22.977777777777778,44,1,943,0,0,0,0,0,0,0,0.8867924528301887,0.11320754716981132,25.91111111111111,22.977777777777778,2.933333333333333,0.020531783764747315,0.995,6,36354.063000000315,32,528062.7729999833
ae_indep_qiskit_45.qasm,CPU,double,45,1262,1262,2,45,45,1,88,0,946,0,0,0,0,0,1034,0,0,0,0,44,0,0,0,0,0,0,0,0,44,44,45,177,1211,44,44,44,1.9555555555555555,6.3384384882347655,1,28.044444444444444,7.844690966719493,21.5,43,12.698425099200294,22.977777777777778,44,1,943,0,0,0,0,0,0,0,0.8867924528301887,0.11320754716981132,25.91111111111111,22.977777777777778,2.933333333333333,0.020531783764747315,1.0,4,1103.716159996111,8,111684.92600001628
grover-v-chain_indep_qiskit_11.qasm,CPU,single,11,2233,2233,2,11,11,1,1008,0,1016,0,0,0,8,0,2024,8,1,0,0,7,0,0,0,0,0,0,0,16,96,0,0,120,2152,26,1054,7,4.545454545454546,2.709029895591153,1,203.0,5.556650246305419,4.185185185185185,6,1.5971510987921942,184.0,808,1,1016,0,0,0,0,0,0,0,0.9440298507462687,0.055970149253731345,194.9090909090909,184.0,10.909090909090908,0.08728575499735375,1.0,1,53.95193999866024,1,14898.205999925267
grover-v-chain_indep_qiskit_11.qasm,CPU,double,11,2233,2233,2,11,11,1,1008,0,1016,0,0,0,8,0,2024,8,1,0,0,7,0,0,0,0,0,0,0,16,96,0,0,120,2152,26,1054,7,4.545454545454546,2.709029895591153,1,203.0,5.556650246305419,4.185185185185185,6,1.5971510987921942,184.0,808,1,1016,0,0,0,0,0,0,0,0.9440298507462687,0.055970149253731345,194.9090909090909,184.0,10.909090909090908,0.08728575499735375,1.0,1,61.10806000069715,1,35258.646000002045
ae_indep_qiskit_46.qasm,CPU,double,46,1313,1313,2,46,46,1,90,0,990,0,0,0,0,0,1080,0,0,0,0,45,0,0,0,0,0,0,0,0,45,45,46,181,1261,45,45,45,1.9565217391304348,6.416542891955918,1,28.543478260869566,7.8827113480578825,22.0,44,12.987173159185437,23.47826086956522,44,1,984,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,26.41304347826087,23.47826086956522,2.9347826086956523,0.02011656015099838,1.0,3,316.1114600021392,4,98667.63300000457
qnn_indep_qiskit_26.qasm,CPU,single,26,2110,2110,1,26,26,1,1325,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,0,0,0,52,0,0,52,0,0,104,1429,325,1000,25,25.0,0.0,1,81.15384615384616,17.608530805687202,8.849056603773585,25,6.041979640641641,50.96153846153846,677,0,0,0,0,1,52,0,0,0,0.927221833449965,0.072778166550035,54.96153846153846,50.96153846153846,4.0,0.026048122493620124,1.0,7,127246.49510000017,64,3105786.328999966
qnn_indep_qiskit_26.qasm,CPU,double,26,2110,2110,1,26,26,1,1325,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,0,0,0,52,0,0,52,0,0,104,1429,325,1000,25,25.0,0.0,1,81.15384615384616,17.608530805687202,8.849056603773585,25,6.041979640641641,50.96153846153846,677,0,0,0,0,1,52,0,0,0,0.927221833449965,0.072778166550035,54.96153846153846,50.96153846153846,4.0,0.026048122493620124,1.0,7,3265.6059800006915,64,621585.0060002413
ae_indep_qiskit_47.qasm,CPU,single,47,1365,1365,2,47,47,1,92,0,1035,0,0,0,0,0,1127,0,0,0,0,46,0,0,0,0,0,0,0,0,46,46,47,185,1312,46,46,46,1.9574468085106382,6.4937201966093,1,29.04255319148936,7.91941391941392,22.5,45,13.275918047351754,23.97872340425532,46,1,1025,0,0,0,0,0,0,0,0.8909090909090909,0.10909090909090909,26.914893617021278,23.97872340425532,2.9361702127659575,0.019717870781700567,1.0,6,42768.64152000053,32,591667.8669999237
ae_indep_qiskit_47.qasm,CPU,double,47,1365,1365,2,47,47,1,92,0,1035,0,0,0,0,0,1127,0,0,0,0,46,0,0,0,0,0,0,0,0,46,46,47,185,1312,46,46,46,1.9574468085106382,6.4937201966093,1,29.04255319148936,7.91941391941392,22.5,45,13.275918047351754,23.97872340425532,46,1,1025,0,0,0,0,0,0,0,0.8909090909090909,0.10909090909090909,26.914893617021278,23.97872340425532,2.9361702127659575,0.019717870781700567,1.0,4,1142.164120002417,8,127880.51500014262
ae_indep_qiskit_48.qasm,CPU,single,48,1418,1418,2,48,48,1,94,0,1081,0,0,0,0,0,1175,0,0,0,0,47,0,0,0,0,0,0,0,0,47,47,48,189,1364,47,47,47,1.9583333333333333,6.570002325384333,1,29.541666666666668,7.9548660084626235,23.0,46,13.564659966250536,24.479166666666668,46,1,1066,0,0,0,0,0,0,0,0.8928571428571429,0.10714285714285714,27.416666666666668,24.479166666666668,2.9375,0.019334743770568878,1.0,6,43406.55196000007,32,568938.3709998219
ae_indep_qiskit_48.qasm,CPU,double,48,1418,1418,2,48,48,1,94,0,1081,0,0,0,0,0,1175,0,0,0,0,47,0,0,0,0,0,0,0,0,47,47,48,189,1364,47,47,47,1.9583333333333333,6.570002325384333,1,29.541666666666668,7.9548660084626235,23.0,46,13.564659966250536,24.479166666666668,46,1,1066,0,0,0,0,0,0,0,0.8928571428571429,0.10714285714285714,27.416666666666668,24.479166666666668,2.9375,0.019334743770568878,1.0,3,306.3196600007359,4,98249.05099987518
qnn_indep_qiskit_27.qasm,CPU,single,27,2272,2272,1,27,27,1,1430,0,0,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,0,0,54,0,0,54,0,0,108,1538,351,1079,26,26.0,0.0,1,84.14814814814815,18.277288732394364,9.181818181818182,26,6.278653327211639,52.96296296296296,729,0,0,0,0,1,54,0,0,0,0.929778933680104,0.07022106631989597,56.96296296296296,52.96296296296296,4.0,0.0250717266562337,1.0,7,156274.12954000174,64,3857234.36100001
qnn_indep_qiskit_27.qasm,CPU,double,27,2272,2272,1,27,27,1,1430,0,0,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,0,0,54,0,0,54,0,0,108,1538,351,1079,26,26.0,0.0,1,84.14814814814815,18.277288732394364,9.181818181818182,26,6.278653327211639,52.96296296296296,729,0,0,0,0,1,54,0,0,0,0.929778933680104,0.07022106631989597,56.96296296296296,52.96296296296296,4.0,0.0250717266562337,1.0,7,4345.1415200019255,64,672700.557000062
